date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-01-01,206363,2,147,actual,192000.0,,,,
2021-01-01,509434,2,32809,actual,102660.0,,,,
2021-01-01,509434,3,,estimated,80955.66,2,4,102660.0,63840.0
2021-01-01,509434,4,32809,actual,63840.0,,,,
2021-01-01,555421,6,47281,actual,69993.0,,,,
2021-01-01,566647,3,31464,actual,78400.0,,,,
2021-01-03,206361,4,147,actual,94080.0,,,,
2021-01-03,206363,2,147,actual,138600.0,,,,
2021-01-03,206363,3,,estimated,123720.93,2,6,138600.0,88000.0
2021-01-03,206363,4,,estimated,110439.15,2,6,138600.0,88000.0
2021-01-03,206363,5,,estimated,98583.2,2,6,138600.0,88000.0
2021-01-03,206363,6,147,actual,88000.0,,,,
2021-01-03,207288,3,26549,actual,29000.0,,,,
2021-01-03,216158,6,22714,actual,25500.0,,,,
2021-01-03,509434,3,32809,actual,77880.0,,,,
2021-01-03,555421,5,47281,actual,187911.0,,,,
2021-01-04,205611,8,39441,actual,59400.0,,,,
2021-01-04,206361,7,147,actual,33600.0,,,,
2021-01-04,206363,3,147,actual,72000.0,,,,
2021-01-04,206363,4,,estimated,65561.78,3,7,72000.0,49500.0
2021-01-04,206363,5,,estimated,59699.26,3,7,72000.0,49500.0
2021-01-04,206363,6,,estimated,54360.96,3,7,72000.0,49500.0
2021-01-04,206363,7,147,actual,49500.0,,,,
2021-01-04,206363,8,147,actual,56000.0,,,,
2021-01-04,216158,5,22714,actual,33150.0,,,,
2021-01-04,509434,2,32809,actual,60180.0,,,,
2021-01-05,110435,7,12356,actual,71520.0,,,,
2021-01-05,206361,3,147,actual,80640.0,,,,
2021-01-05,206363,2,147,actual,144000.0,,,,
2021-01-05,206363,3,147,actual,136000.0,,,,
2021-01-05,206363,4,,estimated,114904.67,3,7,136000.0,69300.0
2021-01-05,206363,5,,estimated,97081.47,3,7,136000.0,69300.0
2021-01-05,206363,6,,estimated,82022.85,3,7,136000.0,69300.0
2021-01-05,206363,7,147,actual,69300.0,,,,
2021-01-05,216158,5,22714,actual,66300.0,,,,
2021-01-05,509434,2,32809,actual,115640.0,,,,
2021-01-06,205611,7,39441,actual,116820.0,,,,
2021-01-06,206361,8,147,actual,20160.0,,,,
2021-01-06,206363,2,147,actual,104000.0,,,,
2021-01-06,206363,3,,estimated,80942.92,2,7,104000.0,29700.0
2021-01-06,206363,4,,estimated,62997.61,2,7,104000.0,29700.0
2021-01-06,206363,5,,estimated,49030.78,2,7,104000.0,29700.0
2021-01-06,206363,6,,estimated,38160.41,2,7,104000.0,29700.0
2021-01-06,206363,7,147,actual,29700.0,,,,
2021-01-06,206471,1,11503,actual,120934.0,,,,
2021-01-06,216158,8,22714,actual,25500.0,,,,
2021-01-06,509434,2,32809,actual,51920.0,,,,
2021-01-06,555421,6,47281,actual,89991.0,,,,
2021-01-07,100487,6,18832,actual,27900.0,,,,
2021-01-07,205611,8,39441,actual,75240.0,,,,
2021-01-07,206361,7,147,actual,26880.0,,,,
2021-01-07,206363,2,147,actual,88000.0,,,,
2021-01-07,206363,3,,estimated,82306.22,2,5,88000.0,72000.0
2021-01-07,206363,4,,estimated,76980.83,2,5,88000.0,72000.0
2021-01-07,206363,5,147,actual,72000.0,,,,
2021-01-07,206363,6,,estimated,53396.67,5,7,72000.0,39600.0
2021-01-07,206363,7,147,actual,39600.0,,,,
2021-01-07,216158,7,22714,actual,25500.0,,,,
2021-01-07,509434,2,32809,actual,56640.0,,,,
2021-01-08,206363,7,147,actual,32000.0,,,,
2021-01-08,210413,7,40454,actual,17994.0,,,,
2021-01-08,216158,7,22714,actual,28050.0,,,,
2021-01-08,509434,2,32809,actual,106200.0,,,,
2021-01-08,555421,1,47281,actual,169983.0,,,,
2021-01-08,566403,8,23590,actual,331110.0,,,,
2021-01-09,206363,5,147,actual,36300.0,,,,
2021-01-09,216158,8,22714,actual,45900.0,,,,
2021-01-09,402279,5,17904,actual,40500.0,,,,
2021-01-09,509434,2,32809,actual,97940.0,,,,
2021-01-09,555421,3,47281,actual,119988.0,,,,
2021-01-10,205611,5,39441,actual,330660.0,,,,
2021-01-10,206361,5,147,actual,114240.0,,,,
2021-01-10,206363,3,147,actual,224000.0,,,,
2021-01-10,206363,4,147,actual,174900.0,,,,
2021-01-10,207288,7,26549,actual,44000.0,,,,
2021-01-10,216158,6,22714,actual,66300.0,,,,
2021-01-10,509434,2,32809,actual,330400.0,,,,
2021-01-11,205611,7,39441,actual,190080.0,,,,
2021-01-11,206361,4,147,actual,40320.0,,,,
2021-01-11,206363,2,147,actual,128000.0,,,,
2021-01-11,206363,3,,estimated,105646.31,2,6,128000.0,59400.0
2021-01-11,206363,4,,estimated,87196.4,2,6,128000.0,59400.0
2021-01-11,206363,5,,estimated,71968.53,2,6,128000.0,59400.0
2021-01-11,206363,6,147,actual,59400.0,,,,
2021-01-11,207288,7,26549,actual,29000.0,,,,
2021-01-11,216158,7,22714,actual,22950.0,,,,
2021-01-11,509434,2,32809,actual,141600.0,,,,
2021-01-12,100487,5,18832,actual,27900.0,,,,
2021-01-12,205611,6,39441,actual,126720.0,,,,
2021-01-12,206363,8,147,actual,48000.0,,,,
2021-01-12,509434,2,32809,actual,115640.0,,,,
2021-01-12,563339,7,525,actual,38640.0,,,,
2021-01-13,206361,6,147,actual,40320.0,,,,
2021-01-13,206363,5,147,actual,40000.0,,,,
2021-01-13,216158,7,22714,actual,25500.0,,,,
2021-01-13,509434,1,32809,actual,99120.0,,,,
2021-01-14,100487,2,18832,actual,37200.0,,,,
2021-01-14,205611,1,39441,actual,261060.0,,,,
2021-01-14,205611,2,,estimated,216871.1,1,8,261060.0,71280.0
2021-01-14,205611,3,,estimated,180161.9,1,8,261060.0,71280.0
2021-01-14,205611,4,,estimated,149666.34,1,8,261060.0,71280.0
2021-01-14,205611,5,,estimated,124332.66,1,8,261060.0,71280.0
2021-01-14,205611,6,,estimated,103287.13,1,8,261060.0,71280.0
2021-01-14,205611,7,,estimated,85803.9,1,8,261060.0,71280.0
2021-01-14,205611,8,39441,actual,71280.0,,,,
2021-01-14,206361,3,147,actual,26880.0,,,,
2021-01-14,206363,5,147,actual,56000.0,,,,
2021-01-14,206363,6,,estimated,47328.65,5,7,56000.0,40000.0
2021-01-14,206363,7,147,actual,40000.0,,,,
2021-01-14,206363,8,147,actual,33000.0,,,,
2021-01-14,216158,5,22714,actual,45900.0,,,,
2021-01-14,509434,1,32809,actual,128620.0,,,,
2021-01-15,205611,6,39441,actual,338580.0,,,,
2021-01-15,206361,3,147,actual,87360.0,,,,
2021-01-15,206363,4,147,actual,216000.0,,,,
2021-01-15,206363,5,147,actual,208000.0,,,,
2021-01-15,206363,6,,estimated,167642.83,5,8,208000.0,108900.0
2021-01-15,206363,7,,estimated,135115.91,5,8,208000.0,108900.0
2021-01-15,206363,8,147,actual,108900.0,,,,
2021-01-15,207288,6,26549,actual,47000.0,,,,
2021-01-15,216158,5,22714,actual,109650.0,,,,
2021-01-15,216173,3,26549,actual,65120.0,,,,
2021-01-15,509434,1,32809,actual,405920.0,,,,
2021-01-16,205611,5,39441,actual,93060.0,,,,
2021-01-16,206361,6,147,actual,33600.0,,,,
2021-01-16,206363,2,147,actual,66000.0,,,,
2021-01-16,206363,3,,estimated,63343.93,2,6,66000.0,56000.0
2021-01-16,206363,4,,estimated,60794.74,2,6,66000.0,56000.0
2021-01-16,206363,5,,estimated,58348.14,2,6,66000.0,56000.0
2021-01-16,206363,6,147,actual,56000.0,,,,
2021-01-16,216158,2,22714,actual,38250.0,,,,
2021-01-16,216158,3,,estimated,31850.24,2,8,38250.0,12750.0
2021-01-16,216158,4,,estimated,26521.22,2,8,38250.0,12750.0
2021-01-16,216158,5,,estimated,22083.8,2,8,38250.0,12750.0
2021-01-16,216158,6,,estimated,18388.8,2,8,38250.0,12750.0
2021-01-16,216158,7,,estimated,15312.01,2,8,38250.0,12750.0
2021-01-16,216158,8,22714,actual,12750.0,,,,
2021-01-16,509434,1,32809,actual,96760.0,,,,
2021-01-17,205611,3,39441,actual,85140.0,,,,
2021-01-17,206363,6,147,actual,56000.0,,,,
2021-01-17,216158,1,22714,actual,33150.0,,,,
2021-01-17,216173,4,26549,actual,23680.0,,,,
2021-01-17,402279,7,17904,actual,35100.0,,,,
2021-01-17,509434,3,32809,actual,79060.0,,,,
2021-01-17,555421,1,47281,actual,167984.0,,,,
2021-01-18,100487,2,18832,actual,40000.0,,,,
2021-01-18,205611,6,39441,actual,79200.0,,,,
2021-01-18,206363,4,147,actual,48000.0,,,,
2021-01-18,206363,5,147,actual,48000.0,,,,
2021-01-18,206363,6,,estimated,37757.15,5,7,48000.0,29700.0
2021-01-18,206363,7,147,actual,29700.0,,,,
2021-01-18,207288,8,26549,actual,18000.0,,,,
2021-01-18,216158,1,22714,actual,45900.0,,,,
2021-01-18,216158,2,,estimated,39233.19,1,8,45900.0,15300.0
2021-01-18,216158,3,,estimated,33534.69,1,8,45900.0,15300.0
2021-01-18,216158,4,,estimated,28663.85,1,8,45900.0,15300.0
2021-01-18,216158,5,,estimated,24500.48,1,8,45900.0,15300.0
2021-01-18,216158,6,,estimated,20941.8,1,8,45900.0,15300.0
2021-01-18,216158,7,,estimated,17900.0,1,8,45900.0,15300.0
2021-01-18,216158,8,22714,actual,15300.0,,,,
2021-01-18,216173,8,26549,actual,16280.0,,,,
2021-01-18,509434,3,32809,actual,66080.0,,,,
2021-01-18,555421,2,47281,actual,241477.0,,,,
2021-01-18,555421,3,,estimated,188662.3,2,6,241477.0,89973.0
2021-01-18,555421,4,,estimated,147398.94,2,6,241477.0,89973.0
2021-01-18,555421,5,,estimated,115160.46,2,6,241477.0,89973.0
2021-01-18,555421,6,47281,actual,89973.0,,,,
2021-01-19,100487,1,18832,actual,30000.0,,,,
2021-01-19,205611,4,39441,actual,69300.0,,,,
2021-01-19,206363,3,147,actual,48000.0,,,,
2021-01-19,206471,3,11503,actual,62139.0,,,,
2021-01-19,216158,4,22714,actual,28050.0,,,,
2021-01-19,402279,5,17904,actual,29700.0,,,,
2021-01-19,509434,3,32809,actual,50740.0,,,,
2021-01-19,555421,1,47281,actual,199481.0,,,,
2021-01-19,555421,2,47281,actual,169949.0,,,,
2021-01-20,110435,8,12356,actual,65560.0,,,,
2021-01-20,205611,6,39441,actual,102960.0,,,,
2021-01-20,206363,6,147,actual,52800.0,,,,
2021-01-20,216158,2,22714,actual,53550.0,,,,
2021-01-20,402279,2,17904,actual,94500.0,,,,
2021-01-20,509434,2,32809,actual,109740.0,,,,
2021-01-20,555421,1,47281,actual,271246.0,,,,
2021-01-20,563339,8,525,actual,60720.0,,,,
2021-01-21,201632,7,53661,actual,33540.0,,,,
2021-01-21,210413,8,40454,actual,14995.0,,,,
2021-01-21,216158,4,22714,actual,20400.0,,,,
2021-01-21,216158,5,,estimated,21338.42,4,6,20400.0,22320.0
2021-01-21,216158,6,22714,actual,22320.0,,,,
2021-01-21,216158,7,,estimated,16869.54,6,8,22320.0,12750.0
2021-01-21,216158,8,22714,actual,12750.0,,,,
2021-01-21,509434,2,32809,actual,44840.0,,,,
2021-01-21,555421,4,47281,actual,114466.0,,,,
2021-01-22,206363,4,147,actual,40000.0,,,,
2021-01-22,216158,5,22714,actual,15300.0,,,,
2021-01-22,402279,5,17904,actual,32400.0,,,,
2021-01-22,509434,2,32809,actual,43660.0,,,,
2021-01-22,555421,1,47281,actual,197636.0,,,,
2021-01-22,555421,2,,estimated,162201.76,1,7,197636.0,60395.0
2021-01-22,555421,3,,estimated,133120.51,1,7,197636.0,60395.0
2021-01-22,555421,4,,estimated,109253.22,1,7,197636.0,60395.0
2021-01-22,555421,5,,estimated,89665.08,1,7,197636.0,60395.0
2021-01-22,555421,6,,estimated,73588.9,1,7,197636.0,60395.0
2021-01-22,555421,7,47281,actual,60395.0,,,,
2021-01-23,110435,8,12356,actual,89400.0,,,,
2021-01-23,205611,3,39441,actual,39600.0,,,,
2021-01-23,216158,2,22714,actual,22950.0,,,,
2021-01-23,216158,3,,estimated,20048.69,2,5,22950.0,15300.0
2021-01-23,216158,4,,estimated,17514.15,2,5,22950.0,15300.0
2021-01-23,216158,5,22714,actual,15300.0,,,,
2021-01-23,402279,8,17904,actual,21600.0,,,,
2021-01-23,509434,1,32809,actual,64900.0,,,,
2021-01-23,555421,1,47281,actual,312000.0,,,,
2021-01-23,566403,6,23590,actual,449760.0,,,,
2021-01-24,100487,1,42258,actual,107800.0,,,,
2021-01-24,205611,3,39441,actual,75240.0,,,,
2021-01-24,216158,8,22714,actual,20400.0,,,,
2021-01-24,509434,2,32809,actual,135700.0,,,,
2021-01-24,555421,1,47281,actual,468000.0,,,,
2021-01-25,205611,3,39441,actual,335808.0,,,,
2021-01-25,206361,8,147,actual,53760.0,,,,
2021-01-25,206363,4,147,actual,135300.0,,,,
2021-01-25,207288,6,26549,actual,43000.0,,,,
2021-01-25,216158,2,22714,actual,68850.0,,,,
2021-01-25,509434,3,32809,actual,286740.0,,,,
2021-01-25,555421,2,47281,actual,565128.0,,,,
2021-01-25,566061,4,19199,actual,43000.0,,,,
2021-01-26,205611,8,39441,actual,53460.0,,,,
2021-01-26,206361,6,147,actual,33600.0,,,,
2021-01-26,206471,1,42149,actual,196000.0,,,,
2021-01-26,216158,1,22714,actual,40800.0,,,,
2021-01-26,402279,6,17904,actual,48600.0,,,,
2021-01-26,509434,2,32809,actual,114460.0,,,,
2021-01-26,555421,4,47281,actual,125982.0,,,,
2021-01-26,566061,8,19199,actual,11000.0,,,,
2021-01-27,205611,7,39441,actual,63860.0,,,,
2021-01-27,206363,4,147,actual,69300.0,,,,
2021-01-27,206363,5,147,actual,80000.0,,,,
2021-01-27,216158,3,22714,actual,28050.0,,,,
2021-01-27,402279,4,17904,actual,67500.0,,,,
2021-01-27,509434,3,32809,actual,122720.0,,,,
2021-01-27,555421,4,47281,actual,115489.0,,,,
2021-01-27,566061,2,19199,actual,25000.0,,,,
2021-01-28,205611,8,39441,actual,39600.0,,,,
2021-01-28,206363,8,147,actual,40000.0,,,,
2021-01-28,206471,8,11503,actual,53262.0,,,,
2021-01-28,207288,4,26549,actual,27000.0,,,,
2021-01-28,216158,3,22714,actual,30600.0,,,,
2021-01-28,402279,3,17904,actual,59400.0,,,,
2021-01-28,508599,8,18832,actual,51000.0,,,,
2021-01-28,509434,2,32809,actual,76700.0,,,,
2021-01-28,555421,5,47281,actual,71250.0,,,,
2021-01-29,206363,7,147,actual,40000.0,,,,
2021-01-29,206471,6,11503,actual,34177.0,,,,
2021-01-29,206471,7,11503,actual,38467.0,,,,
2021-01-29,216158,2,22714,actual,20400.0,,,,
2021-01-29,216158,3,22714,actual,12400.0,,,,
2021-01-29,402279,4,17904,actual,27000.0,,,,
2021-01-29,509434,3,32809,actual,33040.0,,,,
2021-01-29,555421,2,47281,actual,91530.0,,,,
2021-01-29,555421,3,,estimated,73944.4,2,7,91530.0,31497.0
2021-01-29,555421,4,,estimated,59737.47,2,7,91530.0,31497.0
2021-01-29,555421,5,,estimated,48260.08,2,7,91530.0,31497.0
2021-01-29,555421,6,,estimated,38987.81,2,7,91530.0,31497.0
2021-01-29,555421,7,47281,actual,31497.0,,,,
2021-01-29,566403,6,23590,actual,388000.0,,,,
2021-01-30,216158,5,22714,actual,20400.0,,,,
2021-01-30,402279,2,17904,actual,83700.0,,,,
2021-01-30,509434,2,32809,actual,105020.0,,,,
2021-01-31,205611,6,39441,actual,56620.0,,,,
2021-01-31,216158,3,22714,actual,25500.0,,,,
2021-01-31,402279,3,17904,actual,43200.0,,,,
2021-01-31,509434,2,32809,actual,81420.0,,,,
